0,2010-01-16 00:21:00,2010-01-16 01:04:35,0,1.08125,-74.00705675,40.73747875,-73.99611924999999,40.74529125,0.004001140594482422,0.017804940541585285,0.004733165105183919,0.0004486242930094401,0.0011025269826253254,0.0007302761077880859,0.0012270609537760417
1,2010-01-31 23:12:47,2010-01-31 23:17:47,0,5.825,-74.00060159374999,40.72801271875,-73.99923440625,40.72898928125,0.0005007584889729818,0.04677883783976237,0.0006244977315266927,0.000286102294921875,0.00035881996154785156,0.0003611246744791667,0.00042589505513509113
2,2010-01-03 04:28:43,2010-01-04 03:43:42,0,34.8,-74.003667,40.762701,-73.959917,40.793951,0.011685689290364584,0.04773545265197754,0.01776544253031413,0.0032227039337158203,0.005134900410970052,0.003926436106363933,0.00561976432800293
3,2010-01-21 20:18:00,2010-01-21 21:45:11,0,26.11,-74.033163,40.710355,-73.945663,40.772855,0.028775453567504883,0.04742272694905599,0.05186017354329427,0.00077056884765625,0.01300827662150065,0.0010515848795572917,0.01280975341796875
4,2010-01-19 16:40:15,2010-01-19 18:07:26,0,26.6,-73.99637999999999,40.743708,-73.95263,40.774958,0.02031556765238444,0.0476075808207194,0.03408209482828776,0.0005522569020589193,0.00798503557840983,0.000808556874593099,0.007968664169311523
5,2010-01-09 11:35:54,2010-01-09 12:19:29,0.80234375,0.99765625,-74.00783575000001,40.73646375,-73.99689825,40.74427625,0.003958702087402344,0.006552060445149739,0.003607670466105143,0.0004909833272298177,0.0011477470397949219,0.002253452936808268,0.0012079874674479167
6,2010-01-10 02:31:00,2010-01-10 14:08:29,0,1.19125,-73.9617875,40.7160455,-73.9399125,40.7316705,0.0005988279978434244,0.019495169321695965,0.0008077621459960938,0.0018718242645263672,0.0006090799967447916,0.009467681248982748,0.0007632573445638021
7,2010-01-04 19:23:48,2010-01-04 19:29:14,3.175,9.425,-73.99559875,40.71082575,-73.98466124999999,40.71863825,0.0009373823801676432,0.012813727060953775,0.0011782646179199219,0.00027219454447428387,0.0005656878153483073,0.0003542900085449219,0.0005505084991455078
8,2010-01-18 20:30:04,2010-01-20 19:00:03,10.70234375,10.89765625,-73.99957475000001,40.74721875,-73.98863725,40.75503125,0.004665056864420573,0.0004963874816894531,0.0014322598775227864,0.005255222320556641,0.002819220225016276,0.0013078053792317708,0.001478274663289388
9,2010-01-24 12:38:00,2010-01-31 23:59:59,3.641171875,3.738828125,-74.177015,40.615245,-73.827015,40.865245,0.03436605135599772,0.0014832814534505208,0.01696912447611491,0.0128326416015625,0.0388029416402181,0.00434263547261556,0.016907612482706707
10,2010-01-30 08:10:25,2010-01-31 23:59:59,0,2.0625,-74.0091048984375,40.7108979296875,-74.0087631015625,40.7111420703125,0.00028975804646809894,0.04489262898763021,0.00038369496663411457,0.005515575408935547,0.0013499259948730469,0.007831176122029623,0.0014495849609375
11,2010-01-17 19:30:00,2010-01-17 19:40:53,1.94875,3.51125,-73.9876428984375,40.7387249296875,-73.9873011015625,40.7389690703125,0.0003539721171061198,0.01508005460103353,0.0003647009531656901,0.00031121571858723957,0.00037089983622233075,0.00042064984639485675,0.0005106925964355469
12,2010-01-24 13:25:17,2010-01-25 12:40:16,4.009375,4.790625,-73.959227,40.738362,-73.91547700000001,40.769612,0.003496567408243815,0.0047651926676432295,0.0027393500010172525,0.003482341766357422,0.001980861028035482,0.002325852711995443,0.0019013086954752605
13,2010-01-29 11:16:35,2010-01-30 10:31:34,0,4.525,-73.97996818749999,40.7361024375,-73.9772338125,40.7380555625,0.0006850560506184896,0.04675896962483724,0.0007619063059488932,0.0042523543039957685,0.0010680357615152996,0.005603869756062825,0.0011607011159261067
14,2010-01-31 03:43:44,2010-01-31 03:54:37,0,6.75,-73.98570659375,40.76323771875,-73.98433940625,40.76421428125,0.0004963874816894531,0.04723040262858073,0.0005400975545247396,0.0002525647481282552,0.00038631757100423175,0.00036756197611490887,0.000467220942179362
15,2010-01-28 20:24:08,2010-01-28 20:29:08,0.109375,0.890625,-73.99351949999999,40.7349465,-73.9716445,40.7505715,0.009651740392049154,0.013499975204467773,0.012813965479532877,0.000284115473429362,0.0029598871866861978,0.00035198529561360675,0.002972205479939779
16,2010-01-24 14:01:17,2010-01-25 13:16:16,0,3.425,-73.958180375,40.777645875,-73.95271162499999,40.781552125,0.001731554667154948,0.046329339345296226,0.002228816350301107,0.0033899148305257163,0.0013740857442220051,0.004409948984781901,0.0013577938079833984
17,2010-01-10 01:02:55,2010-01-10 02:30:06,0.751171875,0.848828125,-73.986089796875,40.755133859375,-73.985406203125,40.755622140625,0.00030501683553059894,0.005009174346923828,0.0017098585764567058,0.0007605552673339844,0.00047842661539713543,0.001722097396850586,0.0004905064900716146
18,2010-01-15 07:01:00,2010-01-15 08:28:11,2.5546875,2.9453125,-74.0007475,40.7487025,-73.97887250000001,40.7643275,0.009843269983927408,0.006025950113932292,0.005914211273193359,0.0006883144378662109,0.0032624403635660806,0.002080043156941732,0.003185907999674479
19,2010-01-08 21:28:00,2010-01-09 09:05:29,0,26.19,-74.071155,40.696797,-73.896155,40.821797,0.03346705436706543,0.04774665832519531,0.06273849805196126,0.0022575060526529946,0.017314751942952473,0.002515554428100586,0.017672300338745117
20,2010-01-20 12:07:10,2010-01-20 17:55:54,0.3046875,0.6953125,-73.939318,40.754515,-73.89556800000001,40.785765,0.0013327598571777344,0.008353869120279947,0.003244320551554362,0.0016550223032633464,0.0008536974589029948,0.0042447249094645185,0.0008766651153564453
