0,0.0003584950204167286,0.11200850702630062,2.959433564415771e-05,4.909969322780711e-05,0.0,3.362992686836103e-06,0.0
1,0.0015859873511119063,0.5122019463656474,0.0006282070339009841,0.00430530323768758,4.035591224203324e-06,0.0024583476540771913,3.362992686836103e-06
2,0.9812950346758176,0.08154181107917763,0.08003989854523662,0.0008629439234421441,0.0008468015585453308,7.129544496092539e-05,6.995024788619095e-05
3,0.02242174484167367,0.9922213979153481,0.02232892624351699,0.013502415637646955,0.00024549846613903555,0.013345027579903026,0.00024348067052693388
4,0.9812983976685045,0.07695065346310898,0.0751548153683385,0.499193218054428,0.48958985613789885,0.037384371903944856,0.03648914325070909
5,0.967104550734444,0.14371345688071666,0.14052870280628288,0.029260726769623567,0.02821012785425597,0.004461346098356775,0.0043584385221395894
6,0.968036772307235,0.020297006062130616,0.01979793794740414,0.21608505950142962,0.20944180374785357,0.0043907232519332165,0.004284452683029195
7,0.0011413997179121735,0.2126157962456895,0.00021186853927067451,0.06547948540831103,9.012820400720757e-05,0.014975406434481168,1.9505357583649398e-05
8,0.002634568470867403,0.46396923265250667,0.0013613394396312546,0.015346680827107873,5.7843474213580975e-05,0.006730693563433777,3.026693418152493e-05
9,0.008270944214004712,0.940357997297499,0.00795684069705422,0.002399158982788876,1.7487561971547738e-05,0.002234372341133907,1.6814963434180516e-05
10,0.9347875362110237,0.3047893724050308,0.2934661760284536,0.5093360039979257,0.4762757680907147,0.1570874061977265,0.15119073482062806
11,0.0010115882002002998,0.944345161427012,0.0009819938645561422,0.00021388633488277615,0.0,0.00020716034950910397,0.0
12,0.018164868698676527,0.8226586340465344,0.0150547730618905,0.00013855529869764746,0.0,0.0001203951381887325,0.0
13,0.08449451865821972,0.284622177860612,0.02436959020588914,0.014935050522239134,0.0012422894985172565,0.004094107296954272,0.0003679113999398697
14,0.8892445440488145,0.5079215292738425,0.4716341655843435,0.5002303649990483,0.44486070820590395,0.2554361095286362,0.23713470332687414
15,0.012936760267721122,0.265097314919379,0.0035190355475052983,0.0028666149662590944,3.9010715167298795e-05,0.0008333495877979863,1.008897806050831e-05
16,0.44347717301453954,0.011157737136384823,0.004720296535243154,0.004405520419755295,0.0028915011121416817,2.5558744419954385e-05,1.6142364896813295e-05
17,0.4136380115027802,0.0629397533312124,0.02772383911173947,0.5111029203555894,0.2122317424808528,0.032140793706630005,0.014283975138067664
18,0.00011232395574032584,0.09207941236410987,7.398583911039427e-06,0.0004600573995591789,6.725985373672207e-07,2.8921737106790488e-05,0.0
19,0.004589812418993914,0.8529174970456109,0.004139843997495243,0.1325241076130756,0.0005723813552995047,0.11341760096208495,0.0005172282752353926
20,0.0006746163329793223,0.999802256030014,0.000673943734441955,0.00203999136383478,1.3451970747344413e-06,0.002039318765297413,1.3451970747344413e-06
21,0.0072062207293524016,0.6925962370802229,0.005836137508735373,0.1865357879592755,0.0013431792791223397,0.12937365606404752,0.0010808658495491236
22,0.02130792166379355,0.9996771527020637,0.021305903868181448,0.032092366611939566,0.0006194632529152103,0.03208093243680432,0.0006194632529152103
23,0.9669505256693869,0.033515585117008605,0.032784470506890435,0.5003500875386996,0.48372277909644457,0.016675735536945503,0.01630580634139353
24,0.9673345794342235,0.1502585132478371,0.14695739962643878,0.0002771105973952949,0.00026298602811058324,3.9010715167298795e-05,3.8338116629931574e-05
25,0.046572067924381094,0.9998116724095372,0.04656735973461952,0.0005562389904026915,3.295732833099381e-05,0.0005562389904026915,3.295732833099381e-05
26,0.0029190776521737377,0.9071820744418609,0.002688376353856781,0.0032513413296331446,1.816016050891496e-05,0.0030280386152272275,1.6814963434180516e-05
27,0.005552973524503774,0.9996784978991384,0.0055523009259664064,0.003375099460508713,1.6142364896813295e-05,0.003375099460508713,1.6142364896813295e-05
28,0.21554832586861056,0.9808961837431588,0.21394754134967658,0.13889630615609264,0.02940264506100805,0.13651127174258848,0.029208936682246292
29,0.00015402506505709352,0.0960141138077081,1.6814963434180516e-05,0.000143263488459218,0.0,9.416379523141088e-06,0.0
