0,0.36842870712280273,3.6188551584879556,4.003983020782471,4.103548765182495,2.2861015796661377,0.6210302511850992,2.6270599365234375,0.6295468012491862
1,4.42193078994751,4.0065639813741045,4.003920555114746,4.0013110637664795,4.007818937301636,4.257511059443156,4.0211193561553955,3.3641700744628906
2,4.022201299667358,4.007322231928508,4.006789445877075,4.007343769073486,4.007413864135742,4.006129662195842,4.088460604349772,4.008115371068318
3,4.005698204040527,4.007969697316487,4.005182186762492,4.014881054560344,4.006614685058594,4.011722008387248,4.0104711055755615,4.013967752456665
4,4.007851839065552,4.008608818054199,4.0059347947438555,4.007807731628418,4.004575252532959,4.013530095418294,4.001497983932495,4.032950162887573
5,4.014048417409261,4.036563316980998,4.010895411173503,4.015229860941569,4.007818698883057,4.007532676060994,4.013142665227254,4.010200500488281
6,4.00674311319987,4.006127675374349,4.009881655375163,4.0073756376902265,4.024020274480184,4.017863750457764,4.02371875445048,4.017965078353882
7,4.061800400416057,4.007509867350261,4.008785327275594,4.056264321009318,4.005543311436971,4.121328592300415,4.012087265650432,4.070629437764485
8,4.010661602020264,4.010128180185954,4.006243308385213,4.0050779183705645,4.009799957275391,4.020948092142741,4.009586016337077,4.005707343419393
9,4.009995301564534,4.016110897064209,4.000951449076335,4.007249673207601,4.005243857701619,4.005975325902303,4.0122261842091875,3.7801296710968018
10,4.00905974706014,4.008256673812866,4.006521383921306,4.012082417805989,4.0061268011728925,4.008447885513306,4.003700574239095,4.004794438680013
11,0.5787476698557535,4.009601195653279,4.001046737035115,4.008123556772868,3.6073903242746987,0.8532474040985107,3.9419849713643393,0.6549866994222006
12,3.0947357018788657,4.009031931559245,4.000899235407512,4.009139537811279,4.008105119069417,4.0112026532491045,4.010823567708333,3.808104674021403
13,4.004457712173462,4.005633910497029,4.008198817571004,4.006510575612386,4.0073784192403155,4.01182746887207,4.007355610529582,4.01300032933553
14,4.007427295049031,4.0197986761728925,4.005770126978557,4.011256297429402,4.006876786549886,4.007592995961507,4.0031139850616455,4.006902694702148
15,4.009527365366618,4.008983771006267,4.003439744313558,4.007476091384888,4.021139860153198,4.0047502517700195,4.010815540949504,4.007828156153361
16,4.010663747787476,4.008570194244385,4.006925980250041,4.007727702458699,4.00455363591512,4.009574731190999,4.06174365679423,4.0070797602335615
17,4.009737730026245,4.009991963704427,4.012150128682454,4.008331298828125,4.0041587352752686,4.0084686279296875,4.005496501922607,4.010108629862468
18,0.41278521219889325,3.6110356648763022,4.005498806635539,3.9512794812520347,4.009257237116496,0.4891543388366699,4.128008524576823,0.5775442918141683
19,4.046558936436971,4.00693925221761,4.00376296043396,4.015071630477905,4.006987492243449,4.010360876719157,4.001681089401245,4.014529307683309
20,1.326128880182902,4.0122934977213545,4.0009446144104,4.001390854517619,4.0093817710876465,0.499467134475708,4.010247786839803,0.4849615891774495
21,4.006589571634929,4.0050772825876875,4.006601889928182,4.0091798305511475,4.006865660349528,4.010425726572673,4.00100580851237,4.009697834650676
22,4.0154443581899,4.011468807856242,4.000758012135823,4.011222680409749,4.0072158972422285,4.010161717732747,4.0047713915507,4.005157868067424
23,4.010022401809692,4.00930388768514,4.004119078318278,4.0109043916066485,4.007257143656413,4.010714848836263,4.008134603500366,4.007506608963013
24,4.019695361455281,4.011361598968506,4.009681940078735,4.00786296526591,4.010802507400513,4.003317038218181,3.392906427383423,4.008235931396484
25,4.007678906122844,4.013835032780965,4.001037200291951,4.004815578460693,4.008031527201335,4.018186569213867,4.006270249684651,4.012578964233398
26,4.008255322774251,4.031445821126302,4.000963926315308,4.010744015375773,4.006192286809285,2.8960378170013428,4.005682547887166,4.010900338490804
27,4.0077493985493975,4.006492296854655,4.000982125600179,4.006252368291219,4.010650157928467,4.060038487116496,4.008684158325195,3.5678064028422036
28,4.005685806274414,4.0156294504801435,4.001003901163737,4.008899450302124,4.005791664123535,4.009768962860107,4.006223360697429,4.017802079518636
29,0.3862904707590739,4.005445241928101,4.008645375569661,4.083023468653361,4.011003732681274,0.9377057552337646,4.07509167989095,0.495847225189209
30,4.008166392644246,4.005487521489461,4.00100835164388,4.003740866978963,4.012740612030029,2.7869072755177817,4.018961111704509,2.92256236076355
31,1.206806977589925,4.010000626246135,4.001540899276733,3.9062887032826743,4.007448275883992,2.145103851954142,4.022674163182576,1.9531203905741374
32,4.0072775681813555,4.0138561725616455,4.001036326090495,4.015611489613851,3.0425888697306314,4.004058043162028,4.008736292521159,4.013446569442749
33,4.009710152943929,4.047342459360759,4.007034540176392,4.005054076512654,4.005893071492513,4.01001238822937,4.0939563910166425,4.00983460744222
34,0.30722594261169434,0.4468704064687093,4.000801245371501,2.689207394917806,4.007368803024292,0.2551054159800212,4.00943938891093,0.4266173044840495
35,2.5138752460479736,3.555699586868286,4.0009965896606445,4.010456005732219,4.00822377204895,2.202845732371012,4.007019678751628,1.5609166622161865
36,4.007276217142741,4.007927576700847,4.009440342585246,4.004971901575725,4.00455109278361,4.009007453918457,4.193115711212158,4.016359806060791
37,4.0224558512369795,4.008275667826335,4.001126050949097,4.0180074373881025,4.0079671541849775,4.0070788860321045,4.004297971725464,4.0064921379089355
38,4.007466554641724,4.016212145487468,4.006150245666504,4.0087681611378985,4.009132464726766,4.007697105407715,4.004076560338338,4.007373412450154
39,4.006519873936971,4.011112054189046,4.007029294967651,4.006240129470825,4.0055003960927325,4.0108474890391035,4.046951134999593,4.010928392410278
40,4.011724869410197,4.014320294062297,4.010153293609619,4.0075671672821045,4.008362452189128,4.012513558069865,4.048371871312459,4.007584651311238
41,0.9565579096476237,4.014448881149292,4.000794331232707,4.019808133443196,4.007936954498291,2.18438458442688,4.008563280105591,1.785573403040568
42,3.47372833887736,4.006528615951538,4.006910006205241,4.038907925287883,4.047793706258138,3.399376074473063,4.01770544052124,3.1704300244649253
